HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Cabin_num,Side
Europa,0,55 Cancri e,24.0,0,25.0,3291.0,0.0,6075.0,179.0,False,C,172.0,S
Earth,0,PSO J318.5-22,23.0,0,0.0,138.0,4.0,412.0,220.0,False,G,751.0,P
Earth,0,55 Cancri e,31.0,0,2.0,20.0,1.0,1026.0,2.0,True,F,864.0,S
Europa,0,TRAPPIST-1e,37.0,0,1.0,477.0,0.0,0.0,7087.0,False,C,173.0,S
Earth,0,TRAPPIST-1e,28.0,0,5.0,0.0,0.0,1014.0,0.0,False,G,752.0,P
Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,True,G,754.0,S
Earth,0,55 Cancri e,14.0,0,0.0,166.0,603.0,1.0,0.0,True,G,755.0,S
Europa,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,True,B,152.0,P
Mars,0,TRAPPIST-1e,42.0,0,36.0,0.0,2554.0,0.0,9.0,True,F,865.0,S
Earth,0,TRAPPIST-1e,53.0,0,19.0,81.0,85.0,768.0,489.0,False,F,866.0,S
Earth,1,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0,False,G,757.0,S
Mars,0,TRAPPIST-1e,28.0,0,0.0,79.0,2003.0,0.0,0.0,True,E,289.0,P
Earth,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,True,G,753.0,P
Europa,0,PSO J318.5-22,34.0,1,0.0,0.0,21.0,7.0,16.0,True,C,146.0,P
Mars,0,TRAPPIST-1e,58.0,0,1246.0,0.0,66.0,36.0,0.0,False,F,868.0,S
Europa,0,TRAPPIST-1e,31.0,0,0.0,2520.0,1.0,1.0,0.0,True,B,183.0,S
Europa,1,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,True,B,183.0,S
Europa,0,TRAPPIST-1e,52.0,0,0.0,3275.0,111.0,51.0,18.0,True,,,
Europa,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,True,B,183.0,S
Europa,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,True,B,183.0,S
,0,TRAPPIST-1e,27.0,0,0.0,453.0,137.0,1331.0,1660.0,False,B,183.0,S
Europa,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,True,B,183.0,S
Europa,0,TRAPPIST-1e,45.0,0,0.0,7484.0,465.0,14.0,610.0,True,C,175.0,S
Earth,0,PSO J318.5-22,28.0,0,0.0,18.0,0.0,0.0,674.0,True,F,870.0,S
Europa,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,True,C,147.0,P
Europa,1,TRAPPIST-1e,57.0,0,0.0,0.0,0.0,0.0,0.0,True,C,176.0,S
Europa,1,TRAPPIST-1e,68.0,0,0.0,0.0,0.0,0.0,0.0,True,C,176.0,S
Europa,0,55 Cancri e,26.0,0,0.0,431.0,28.0,10941.0,26.0,False,C,176.0,S
Europa,0,TRAPPIST-1e,52.0,0,2.0,364.0,0.0,2144.0,1804.0,False,C,176.0,S
Europa,0,,36.0,0,0.0,551.0,0.0,5270.0,22.0,False,C,176.0,S
Earth,0,PSO J318.5-22,41.0,0,454.0,297.0,0.0,2.0,0.0,False,G,754.0,P
Earth,0,TRAPPIST-1e,14.0,0,514.0,0.0,392.0,0.0,0.0,False,E,299.0,S
Earth,1,PSO J318.5-22,16.0,0,0.0,0.0,0.0,0.0,0.0,True,G,755.0,P
Mars,0,TRAPPIST-1e,24.0,0,672.0,0.0,501.0,0.0,0.0,False,,,
Europa,0,TRAPPIST-1e,62.0,1,0.0,1633.0,0.0,1742.0,0.0,True,B,153.0,P
Earth,0,55 Cancri e,26.0,0,595.0,84.0,0.0,0.0,131.0,True,G,760.0,S
Earth,0,TRAPPIST-1e,45.0,0,65.0,63.0,3.0,713.0,27.0,False,F,871.0,S
Europa,0,TRAPPIST-1e,41.0,0,0.0,412.0,0.0,4030.0,0.0,False,C,178.0,S
Earth,0,TRAPPIST-1e,36.0,0,,724.0,0.0,0.0,0.0,True,F,947.0,P
Earth,0,55 Cancri e,13.0,0,8.0,1385.0,1445.0,250.0,8.0,True,F,872.0,S
Europa,0,TRAPPIST-1e,48.0,0,0.0,9633.0,0.0,1.0,2.0,True,B,184.0,S
Europa,1,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,True,B,184.0,S
Earth,0,PSO J318.5-22,22.0,0,141.0,16.0,0.0,177.0,336.0,True,F,873.0,S
,0,TRAPPIST-1e,39.0,0,290.0,0.0,84.0,266.0,0.0,True,F,874.0,S
Earth,0,TRAPPIST-1e,45.0,0,1399.0,226.0,0.0,0.0,0.0,False,E,290.0,P
Earth,0,TRAPPIST-1e,42.0,0,84.0,323.0,0.0,1251.0,120.0,False,G,762.0,S
Europa,0,TRAPPIST-1e,33.0,0,0.0,7039.0,0.0,902.0,405.0,True,C,179.0,S
Earth,0,TRAPPIST-1e,27.0,0,0.0,89.0,874.0,34.0,0.0,True,,,
Earth,0,,47.0,0,0.0,370.0,0.0,380.0,38.0,False,E,302.0,S
Europa,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,True,E,291.0,P
Europa,1,55 Cancri e,32.0,0,0.0,0.0,0.0,0.0,0.0,True,B,154.0,P
,1,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0,True,B,154.0,P
Earth,0,TRAPPIST-1e,23.0,0,0.0,1125.0,0.0,0.0,993.0,False,F,875.0,S
Earth,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,False,G,763.0,S
Earth,0,TRAPPIST-1e,17.0,0,372.0,0.0,477.0,0.0,0.0,False,G,756.0,P
Europa,0,TRAPPIST-1e,26.0,0,0.0,823.0,0.0,1821.0,1508.0,False,D,147.0,S
Europa,0,TRAPPIST-1e,38.0,0,0.0,93.0,0.0,0.0,7303.0,False,D,147.0,S
Earth,0,TRAPPIST-1e,24.0,0,703.0,0.0,0.0,0.0,0.0,False,F,876.0,S
Earth,0,,30.0,0,77.0,2325.0,5.0,117.0,1.0,True,F,948.0,P
Earth,1,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,False,G,757.0,P
Earth,1,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,True,G,757.0,P
Earth,1,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,False,G,757.0,P
Earth,0,TRAPPIST-1e,30.0,0,0.0,0.0,3.0,3434.0,0.0,False,F,948.0,P
Earth,1,TRAPPIST-1e,5.0,0,0.0,0.0,0.0,0.0,0.0,False,G,757.0,P
Earth,0,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,False,G,757.0,P
Europa,0,TRAPPIST-1e,32.0,0,45.0,985.0,0.0,0.0,6803.0,False,C,148.0,P
Europa,1,,53.0,0,0.0,0.0,0.0,0.0,0.0,True,C,148.0,P
Europa,0,TRAPPIST-1e,46.0,0,0.0,3856.0,0.0,1.0,312.0,True,,,
Earth,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,True,G,765.0,S
Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,True,G,765.0,S
Earth,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,True,G,765.0,S
Earth,0,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,True,G,765.0,S
Earth,1,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,True,G,765.0,S
Earth,1,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,True,G,765.0,S
Earth,0,TRAPPIST-1e,38.0,0,182.0,776.0,3.0,33.0,0.0,False,E,303.0,S
Earth,1,PSO J318.5-22,21.0,0,0.0,0.0,0.0,0.0,0.0,False,G,758.0,P
Earth,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,True,,,
Europa,1,55 Cancri e,64.0,0,0.0,0.0,0.0,0.0,0.0,True,C,180.0,S
Europa,1,55 Cancri e,27.0,1,0.0,0.0,0.0,0.0,0.0,True,C,180.0,S
Earth,1,55 Cancri e,41.0,0,0.0,0.0,0.0,0.0,0.0,False,G,759.0,P
Earth,0,,19.0,0,35.0,2.0,481.0,121.0,0.0,False,F,950.0,P
Earth,0,TRAPPIST-1e,42.0,0,0.0,0.0,1677.0,65.0,62.0,True,G,760.0,P
Europa,0,55 Cancri e,30.0,0,0.0,4066.0,0.0,544.0,1272.0,False,C,150.0,P
Earth,0,TRAPPIST-1e,38.0,0,183.0,203.0,0.0,110.0,374.0,False,F,951.0,P
Europa,0,TRAPPIST-1e,63.0,0,0.0,4579.0,1.0,1006.0,2084.0,True,C,181.0,S
Mars,0,TRAPPIST-1e,17.0,0,,0.0,38.0,0.0,2.0,False,D,155.0,P
Mars,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,True,F,952.0,P
Mars,0,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,True,F,952.0,P
Mars,0,TRAPPIST-1e,37.0,0,1144.0,4.0,34.0,0.0,0.0,False,D,155.0,P
Mars,0,TRAPPIST-1e,50.0,0,225.0,0.0,796.0,107.0,0.0,True,F,878.0,S
Earth,0,TRAPPIST-1e,38.0,0,0.0,172.0,615.0,0.0,0.0,True,G,768.0,S
Europa,0,TRAPPIST-1e,28.0,1,0.0,3119.0,0.0,1404.0,366.0,True,C,182.0,S
Europa,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,True,B,156.0,P
Europa,0,TRAPPIST-1e,27.0,0,14327.0,1487.0,0.0,1.0,0.0,False,,,
Earth,0,TRAPPIST-1e,15.0,0,0.0,7.0,0.0,749.0,0.0,False,G,769.0,S
Europa,0,TRAPPIST-1e,29.0,1,0.0,920.0,0.0,2052.0,3687.0,False,B,186.0,S
Europa,1,55 Cancri e,65.0,0,0.0,0.0,0.0,0.0,0.0,True,B,186.0,S
Earth,0,55 Cancri e,27.0,0,0.0,630.0,0.0,71.0,0.0,True,F,881.0,S
Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,F,882.0,S
Mars,0,TRAPPIST-1e,21.0,0,3148.0,0.0,1.0,0.0,0.0,False,F,882.0,S
Mars,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,True,F,882.0,S
Mars,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,True,F,883.0,S
Earth,0,55 Cancri e,60.0,0,0.0,0.0,0.0,0.0,0.0,False,F,955.0,P
Europa,0,55 Cancri e,30.0,0,818.0,44.0,2.0,2956.0,2311.0,False,D,156.0,P
Earth,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,False,G,762.0,P
Earth,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,True,G,762.0,P
Mars,0,TRAPPIST-1e,26.0,0,0.0,25.0,13.0,11.0,998.0,False,E,304.0,S
Earth,0,55 Cancri e,38.0,0,2614.0,0.0,103.0,0.0,0.0,False,F,957.0,P
Mars,0,TRAPPIST-1e,22.0,0,130.0,15.0,2454.0,0.0,0.0,True,F,958.0,P
Mars,0,TRAPPIST-1e,,0,179.0,0.0,1805.0,131.0,0.0,False,E,293.0,P
Mars,0,TRAPPIST-1e,65.0,0,1420.0,0.0,84.0,0.0,0.0,False,F,959.0,P
Earth,1,PSO J318.5-22,61.0,0,0.0,0.0,0.0,0.0,0.0,True,G,764.0,P
Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,111.0,39.0,1094.0,False,F,885.0,S
Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,False,G,765.0,P
Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,False,G,766.0,P
Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,True,E,305.0,S
Earth,0,TRAPPIST-1e,21.0,0,0.0,681.0,51.0,131.0,1.0,True,F,887.0,S
Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,True,G,771.0,S
Earth,0,55 Cancri e,17.0,0,0.0,262.0,0.0,0.0,502.0,True,F,888.0,S
Earth,0,PSO J318.5-22,24.0,0,154.0,7.0,241.0,213.0,453.0,False,F,888.0,S
Earth,0,55 Cancri e,27.0,0,866.0,0.0,0.0,0.0,23.0,False,G,767.0,P
Europa,0,TRAPPIST-1e,26.0,0,0.0,1910.0,0.0,1777.0,0.0,True,C,187.0,S
Europa,0,55 Cancri e,26.0,0,0.0,3452.0,0.0,4.0,1960.0,True,C,187.0,S
Europa,0,TRAPPIST-1e,20.0,0,0.0,3.0,0.0,1271.0,2630.0,True,C,187.0,S
Europa,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,True,C,187.0,S
Europa,0,TRAPPIST-1e,37.0,0,8.0,21.0,0.0,56.0,2167.0,True,C,187.0,S
Mars,0,TRAPPIST-1e,23.0,0,706.0,0.0,0.0,0.0,583.0,False,F,889.0,S
Mars,1,,49.0,0,,0.0,0.0,0.0,0.0,True,F,889.0,S
Europa,0,,50.0,0,0.0,1338.0,0.0,40.0,6178.0,False,B,158.0,P
Europa,1,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,True,C,151.0,P
Europa,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,True,C,151.0,P
Europa,0,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,True,C,151.0,P
Earth,0,TRAPPIST-1e,20.0,0,962.0,0.0,4581.0,105.0,0.0,True,E,294.0,P
Mars,0,TRAPPIST-1e,30.0,0,531.0,807.0,35.0,200.0,0.0,False,F,893.0,S
Mars,0,TRAPPIST-1e,29.0,0,574.0,0.0,4940.0,1831.0,2.0,False,F,893.0,S
Earth,0,TRAPPIST-1e,22.0,0,37.0,3.0,0.0,305.0,581.0,True,G,773.0,S
Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,True,F,961.0,P
Mars,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,F,961.0,P
Mars,0,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,True,F,961.0,P
Europa,0,TRAPPIST-1e,38.0,0,0.0,4504.0,0.0,13.0,302.0,True,E,306.0,S
Europa,0,TRAPPIST-1e,34.0,0,0.0,48.0,2067.0,3.0,6.0,True,C,152.0,P
Europa,1,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,True,C,152.0,P
Earth,0,TRAPPIST-1e,,0,282.0,8.0,337.0,0.0,0.0,False,G,775.0,S
Mars,0,TRAPPIST-1e,53.0,0,204.0,142.0,380.0,38.0,1.0,False,D,149.0,S
Europa,0,TRAPPIST-1e,28.0,0,0.0,395.0,118.0,14.0,1647.0,False,A,57.0,S
Europa,0,TRAPPIST-1e,31.0,0,0.0,1382.0,0.0,1795.0,588.0,False,A,57.0,S
Mars,0,PSO J318.5-22,56.0,0,233.0,0.0,1356.0,0.0,171.0,False,F,964.0,P
Mars,0,TRAPPIST-1e,36.0,0,850.0,0.0,454.0,0.0,0.0,False,F,895.0,S
Earth,0,55 Cancri e,30.0,0,25.0,245.0,198.0,2.0,321.0,False,E,307.0,S
Mars,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,True,F,965.0,P
Europa,1,55 Cancri e,44.0,0,0.0,0.0,0.0,0.0,0.0,True,C,188.0,S
Europa,1,55 Cancri e,54.0,0,0.0,0.0,0.0,0.0,0.0,True,C,188.0,S
Earth,0,TRAPPIST-1e,24.0,0,185.0,0.0,476.0,1810.0,53.0,False,F,896.0,S
Earth,0,TRAPPIST-1e,44.0,0,248.0,0.0,0.0,0.0,623.0,False,F,966.0,P
Earth,0,TRAPPIST-1e,25.0,0,0.0,3.0,23.0,693.0,0.0,False,F,897.0,S
Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,True,F,968.0,P
Mars,0,TRAPPIST-1e,29.0,0,298.0,0.0,888.0,5.0,0.0,True,F,969.0,P
Earth,0,TRAPPIST-1e,22.0,0,0.0,669.0,121.0,0.0,56.0,True,E,308.0,S
Earth,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,True,G,776.0,S
Earth,0,55 Cancri e,22.0,0,0.0,509.0,2.0,8.0,74.0,True,F,900.0,S
Earth,1,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,True,F,900.0,S
Earth,0,55 Cancri e,22.0,0,256.0,0.0,0.0,0.0,373.0,False,F,971.0,P
Earth,0,,52.0,0,935.0,779.0,0.0,0.0,0.0,True,G,777.0,S
Mars,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,F,972.0,P
Mars,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,True,F,972.0,P
Mars,0,TRAPPIST-1e,34.0,0,2130.0,0.0,1.0,1.0,0.0,False,F,972.0,P
Mars,1,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,True,F,972.0,P
Earth,0,TRAPPIST-1e,22.0,0,123.0,1.0,660.0,0.0,0.0,True,G,778.0,S
Earth,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,True,G,779.0,S
Europa,0,TRAPPIST-1e,31.0,0,588.0,1261.0,0.0,228.0,6.0,False,A,58.0,S
Mars,0,TRAPPIST-1e,20.0,0,845.0,0.0,46.0,123.0,0.0,False,E,309.0,S
Mars,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,True,E,309.0,S
Europa,1,55 Cancri e,23.0,0,0.0,0.0,0.0,0.0,0.0,True,,,
Europa,0,TRAPPIST-1e,53.0,0,50.0,11552.0,0.0,2998.0,4334.0,False,C,189.0,S
Europa,0,55 Cancri e,32.0,0,0.0,225.0,0.0,3873.0,240.0,False,C,189.0,S
Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,True,C,189.0,S
Europa,0,55 Cancri e,48.0,0,0.0,342.0,929.0,10887.0,0.0,False,C,189.0,S
Europa,0,TRAPPIST-1e,37.0,0,223.0,9495.0,0.0,1318.0,1866.0,True,A,43.0,P
Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,True,F,903.0,S
Europa,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,True,B,159.0,P
Europa,1,TRAPPIST-1e,46.0,1,0.0,0.0,0.0,0.0,0.0,True,B,160.0,P
Earth,0,TRAPPIST-1e,19.0,0,2.0,0.0,0.0,9.0,754.0,False,G,780.0,S
Earth,0,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,778.0,0.0,False,F,904.0,S
Europa,0,,54.0,1,0.0,2853.0,0.0,0.0,1666.0,False,B,189.0,S
Earth,0,TRAPPIST-1e,43.0,0,63.0,1339.0,9.0,253.0,42.0,True,G,781.0,S
Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,G,782.0,S
Europa,0,55 Cancri e,36.0,0,13.0,1480.0,1.0,1439.0,1955.0,False,E,310.0,S
Europa,0,TRAPPIST-1e,20.0,0,0.0,1131.0,3783.0,161.0,0.0,True,E,310.0,S
Earth,0,TRAPPIST-1e,63.0,0,0.0,104.0,0.0,599.0,0.0,False,F,974.0,P
Earth,0,TRAPPIST-1e,50.0,0,138.0,706.0,0.0,18.0,40.0,True,F,905.0,S
Mars,0,TRAPPIST-1e,13.0,0,21.0,0.0,1564.0,0.0,1.0,True,,,
Mars,1,,43.0,0,0.0,0.0,0.0,0.0,0.0,True,E,311.0,S
Earth,1,PSO J318.5-22,16.0,0,0.0,0.0,0.0,0.0,0.0,True,G,783.0,S
Mars,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,True,F,975.0,P
Mars,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,F,975.0,P
Mars,1,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,True,F,975.0,P
Earth,1,TRAPPIST-1e,10.0,0,,0.0,0.0,0.0,0.0,False,G,773.0,P
Earth,0,TRAPPIST-1e,55.0,0,1028.0,18.0,0.0,0.0,0.0,False,F,977.0,P
Earth,0,TRAPPIST-1e,18.0,0,211.0,594.0,2.0,493.0,62.0,True,F,906.0,S
Earth,0,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,True,G,785.0,S
Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,True,G,785.0,S
Earth,0,TRAPPIST-1e,44.0,0,22.0,1.0,0.0,864.0,0.0,False,G,776.0,P
Mars,0,TRAPPIST-1e,27.0,0,665.0,631.0,1.0,0.0,0.0,False,E,299.0,P
Earth,0,PSO J318.5-22,20.0,0,30.0,4.0,0.0,321.0,451.0,False,,,
Europa,0,55 Cancri e,49.0,0,0.0,7762.0,2.0,0.0,98.0,True,C,190.0,S
Earth,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,True,G,788.0,S
Earth,0,55 Cancri e,21.0,0,564.0,9.0,0.0,0.0,30.0,True,F,907.0,S
Mars,0,TRAPPIST-1e,26.0,0,17.0,0.0,746.0,394.0,0.0,False,F,979.0,P
Mars,0,TRAPPIST-1e,65.0,0,588.0,196.0,272.0,0.0,0.0,True,D,150.0,S
Mars,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,True,F,980.0,P
Mars,1,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,F,981.0,P
Mars,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,True,F,981.0,P
,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,True,F,981.0,P
Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,F,981.0,P
Earth,0,TRAPPIST-1e,21.0,0,526.0,0.0,0.0,258.0,0.0,False,G,777.0,P
Earth,1,PSO J318.5-22,30.0,0,0.0,0.0,0.0,0.0,0.0,True,G,789.0,S
Earth,0,55 Cancri e,14.0,0,363.0,44.0,0.0,0.0,512.0,True,G,778.0,P
Mars,0,TRAPPIST-1e,45.0,0,944.0,292.0,2.0,0.0,0.0,False,F,982.0,P
Earth,0,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,19.0,785.0,False,F,983.0,P
Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,True,F,984.0,P
Earth,0,,37.0,0,542.0,440.0,1.0,0.0,0.0,False,E,301.0,P
Mars,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,True,,,
Mars,0,TRAPPIST-1e,29.0,1,20.0,0.0,1902.0,0.0,3.0,True,F,911.0,S
Earth,0,TRAPPIST-1e,21.0,0,0.0,198.0,559.0,19.0,44.0,True,F,912.0,S
Earth,0,TRAPPIST-1e,52.0,0,1.0,13.0,3.0,0.0,700.0,False,F,913.0,S
,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,True,F,915.0,S
Europa,1,55 Cancri e,59.0,0,0.0,0.0,0.0,0.0,0.0,True,B,192.0,S
Europa,0,TRAPPIST-1e,21.0,0,12.0,1855.0,0.0,1381.0,358.0,False,B,192.0,S
Europa,0,TRAPPIST-1e,25.0,0,21.0,2148.0,0.0,1966.0,12708.0,False,B,192.0,S
Mars,0,TRAPPIST-1e,23.0,0,2260.0,0.0,152.0,106.0,60.0,False,D,152.0,S
Europa,1,55 Cancri e,36.0,0,0.0,0.0,0.0,0.0,0.0,True,E,302.0,P
Earth,0,TRAPPIST-1e,38.0,0,161.0,3.0,0.0,624.0,0.0,False,E,314.0,S
Earth,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,G,791.0,S
Earth,0,TRAPPIST-1e,19.0,0,0.0,0.0,699.0,18.0,86.0,True,F,917.0,S
Earth,0,TRAPPIST-1e,30.0,0,148.0,0.0,0.0,619.0,34.0,True,F,986.0,P
Earth,0,TRAPPIST-1e,23.0,0,14.0,0.0,437.0,103.0,333.0,True,G,792.0,S
Earth,0,TRAPPIST-1e,55.0,0,330.0,114.0,0.0,2.0,0.0,True,G,792.0,S
Earth,0,PSO J318.5-22,44.0,0,0.0,463.0,1.0,172.0,0.0,True,F,918.0,S
Europa,0,TRAPPIST-1e,30.0,0,4531.0,212.0,10.0,157.0,12.0,False,C,153.0,P
Earth,0,TRAPPIST-1e,39.0,0,12.0,8.0,0.0,4.0,753.0,True,F,920.0,S
Earth,0,55 Cancri e,19.0,0,423.0,0.0,0.0,0.0,0.0,False,G,782.0,P
Earth,0,TRAPPIST-1e,24.0,0,0.0,871.0,17.0,0.0,0.0,False,G,783.0,P
Europa,0,TRAPPIST-1e,37.0,0,1721.0,667.0,0.0,28.0,1362.0,False,T,2.0,S
Earth,0,55 Cancri e,24.0,0,0.0,0.0,0.0,734.0,21.0,False,G,784.0,P
Earth,0,TRAPPIST-1e,17.0,0,0.0,0.0,1875.0,142.0,2.0,True,F,922.0,S
Earth,0,TRAPPIST-1e,17.0,0,0.0,775.0,0.0,13.0,0.0,True,E,304.0,P
Earth,0,55 Cancri e,14.0,0,8.0,0.0,0.0,0.0,176.0,False,G,785.0,P
Earth,0,PSO J318.5-22,13.0,0,0.0,611.0,0.0,0.0,0.0,False,F,990.0,P
Europa,0,55 Cancri e,35.0,0,0.0,1135.0,0.0,0.0,3880.0,True,C,191.0,S
Mars,0,TRAPPIST-1e,32.0,0,654.0,0.0,655.0,0.0,0.0,True,F,925.0,S
Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,F,925.0,S
Earth,0,TRAPPIST-1e,21.0,0,529.0,8.0,89.0,21.0,0.0,True,F,926.0,S
Mars,0,TRAPPIST-1e,25.0,0,750.0,0.0,109.0,368.0,0.0,False,F,927.0,S
Mars,0,TRAPPIST-1e,36.0,0,108.0,0.0,941.0,861.0,0.0,False,F,929.0,S
Earth,0,TRAPPIST-1e,20.0,0,362.0,0.0,31.0,12.0,483.0,False,G,786.0,P
Earth,0,55 Cancri e,22.0,0,126.0,3.0,0.0,1305.0,0.0,False,G,787.0,P
Mars,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,True,E,315.0,S
Europa,0,TRAPPIST-1e,,0,9.0,2031.0,0.0,20.0,1837.0,False,B,193.0,S
,1,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,True,G,788.0,P
Mars,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,False,E,316.0,S
Mars,0,TRAPPIST-1e,21.0,0,74.0,0.0,713.0,0.0,502.0,True,F,930.0,S
Earth,0,TRAPPIST-1e,18.0,0,,0.0,1770.0,1284.0,8.0,False,F,931.0,S
Earth,0,TRAPPIST-1e,20.0,0,0.0,254.0,868.0,405.0,0.0,True,F,991.0,P
Europa,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,True,C,192.0,S
Earth,0,PSO J318.5-22,57.0,0,274.0,8.0,0.0,19.0,466.0,False,G,794.0,S
Earth,0,55 Cancri e,10.0,0,0.0,0.0,0.0,0.0,0.0,True,G,795.0,S
Earth,0,TRAPPIST-1e,23.0,0,0.0,0.0,874.0,0.0,0.0,True,F,932.0,S
